"merge","cluster.index","componentindex","X136.D1a","X136.D1b","X144.A7a","X144.A7b","X149.D3a","X149.D3b","X157.A8a","X157.A8b","X168.G7a","X168.G7b","X180.G9a","X180.G9b","X194.C11a","X194.C11b","X203.E8a","X203.E8b","X209.C7a","X209.C7b","X242.B4a","X242.B4b","X247.B10a","X247.B10b","X247.F7a","X247.F7b","X250.D12a","X250.D12b","X280.D11a","X280.D11b","X283.G4a","X283.G4b","X293.D6a","X293.D6b","X316.B9a","X316.B9b","X328.H4a","X328.H4b","X329.F11a","X329.F11b","X330.C6a","X330.C6b","X331.D7a","X331.D7b","X342.F3a","X342.F3b","X343.C8a","X343.C8b","X344.D2a","X344.D2b","X378.F11a","X378.F11b","X380.F3a","X380.F3b","X381.A4a","X381.A4b","X383.D9a","X383.D9b","X385.F9a","X385.F9b","X399.D8a","X399.D8b","X426.B10a","X426.B10b","X497.G10a","X497.G10b","X517.H3a","X517.H3b","X518.A5a","X518.A5b","X518.E8a","X518.E8b","X519.A7a","X519.A7b","X606.B6a","X606.B6b","X614.B8a","X614.B8b","X614.D5a","X614.D5b","GL101.F4a","GL101.F4b","GL102.D8a","GL102.D8b","GL104.A6a","GL104.A6b","GL105.D10a","GL105.D10b","GL21.A11a","GL21.A11b","GL21.B3a","GL21.B3b","GL21.C8a","GL21.C8b","GL21.G6a","GL21.G6b","GL22.C3a","GL22.C3b","GL22.D4a","GL22.D4b","GL23.F7a","GL23.F7b","GL23.G10a","GL23.G10b","GL26.H7a","GL26.H7b","GL27.A11a","GL27.A11b","GL36.B8a","GL36.B8b","GL36.B9a","GL36.B9b","GL36.D1a","GL36.D1b","GL36.F12a","GL36.F12b","GL36.G2a","GL36.G2b","GL36.G9a","GL36.G9b","GL37.C10a","GL37.C10b","GL37.E4a","GL37.E4b","GL37.G1a","GL37.G1b","GL38.A5a","GL38.A5b","GL38.D6a","GL38.D6b","GL38.H7a","GL38.H7b","GL39.A12a","GL39.A12b","GL39.B6a","GL39.B6b","GL39.F1a","GL39.F1b","GL40.A5a","GL40.A5b","GL40.D9a","GL40.D9b","GL41.B2a","GL41.B2b","GL44.F11a","GL44.F11b","GL76.C9a","GL76.C9b","GL76.E1a","GL76.E1b","GL79.D7a","GL79.D7b","GL82.G1a","GL82.G1b","GL82.H5a","GL82.H5b","GL84.D3a","GL84.D3b","GL85.D2a","GL85.D2b"
"X477.3_7.6",7938,236,0,0,0,0,0.00106505,0.00359592,0,0,0,0,0,0.000539461,0,0,0.00031975,0,0,0,0,0,0,0,0,0,0,0,0.000469778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001553712,0.002728959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035544,0,0,0,0,0,0.000755907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00043023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X478.1_4.9",5954,823,0,0,0,0,0,0,0,0,0.003715731,0.005956994,0,0,0,0,0,0.00027216,0,0,0,0,0,0,0,0.000183977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000252737,0,0,0,0.001441531,0.001538651,0,0,0,0,0.002779409,0,0,0,0,0,0,0,0,0,0,0,0,0.000286977,0,0,0,0,0.000291323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000130601,0,0.00014496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000193752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000771959,0,0.000601289,0,0.001249645,0,0,0,0,0,0,0,0,0
"X478.1_7",9411,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000857329,0.000657838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00097118,0,0,0,0,0,0,0,0,0.000725846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000205113,0,0,0,0,0,0,0,0,0,0.00047622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X478.2_4.2",9654,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000365871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000745232,0,0,0,0,0,0.000332831,0.000759534,0,0,0,0.000236861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001679317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000458297,0,0,0,0,0,0,0,0,0
"X478.2_5.8",1648,-1,0,0,0.005621278,0,0,0,0.004568768,0.001484156,0,0,0,0.000168311,0,0,0,0.000284373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003863,0,0,0,0.031242144,0,0,0,0,0,0,0,0,0,0,0.005469644,0.021718405,0,0,0.00034046,0.000663415,0.000195826,0,0.001696617,0.008062728,0.000593892,0.00077021,0,0,0,0,0,0,0.026805128,0,0.002575264,0,0.047820051,0.028959689,0.028965609,0.011793194,0,0,0,0,0,0.016546234,0,0,0,0,0,0,0.001705091,0.00422595,0,0,0.031620193,0.003722445,0.044328766,0.00573895,0.018787037,0.023149508,0,0,0.012683145,0.000851151,0.005393554,0.004201143,0,0,0.025145746,0.002020467,0.032986357,0.018752183,0.00632628,0.010193761,0.000437439,0,0,0,0,0,0,0.011737701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002349677,0.001934883,0,0,0.000426342,0,0,0,0.008113482,0.005662723,0.006514082,0.004735712,0,0
"X478.3_6.5",9662,-1,0,0,0,0,0,0,0.001035626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00061905,0,0,0,0,0,0,0,0,0,0,0,0.001454554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000714795,0,0,0.00050175,0.000646082,0,0,0,0,0,0,0,0,0.002235522,0,0,0,0,0,0,0,0,0.001460706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001884603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000520907,0,0,0,0,0,0,0,0,0,0,0,0,0.001455979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000237967,0,0,0,0,0,0,0.001222843,0.001339627,0
"X478.7_1.3",28342,-1,0,0,0,0,0.000566238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000867478,0,0,0,0,0,0,0,0.000705436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X479.1_2.9",5050,1144,0,0,0,0,0.000347534,0.000360715,0.000536215,0,0,0,0.002176562,0.003054546,0,0,0,0,0,0,0.002219808,0.001847583,0,0.000506105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000221974,0,0,0.00052064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003605073,0,0,0,0,0.002063747,0.002442155,0.000463503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001788034,0,0,0,0,0,0,0,0,0,0.000357013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00276664,0,0.000332176,0,0.002727516,0,0,0.002269533,0,0,0,0,0,0.000334376,0.000244359,0.000991538,0.001352579,0,0,0,0,0,0,0.002328823,0,0,0,0.001158995,0,0,0,0,0,0,0
"X479.1_4",5123,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002924857,0,0,0,0,0,0,0,0.00105207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003239021,0,0,0.001067313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000631183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013689,0,0,0.0004605,0,0,0,0.004930185,0.000943038,0,0,0,0,0,0,0.001384966,0,0,0,0,0,0.004252468,0,0,0,0,0,0,0,0.000473907,0,0,0,0,0,0,0,0.001535192,0,0,0.001347346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00081465,0.001098754,0,0,0,0,0,0.00174041,0,0,0,0.001391076,0,0,0.001654701,0,0,0.000587123,0.00157076,0,0,0,0,0,0.004086587,0
"X479.1_5.8",2883,-1,0,0.000697369,0,0,0.000572221,0.000596935,0,0,0,0,0,0,0,0,0,0.001460139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006989217,0,0,0.001836988,0,0,0,0,0,0.001428909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003669131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001746013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001114644,0,0,0,0,0,0,0,0,0,0,0,0,0.000588469,0,0,0,0,0,0,0,0,0,0,0,0.00028983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X479.2_4.2",1211,199,0,0,0,0,0.000634144,0,0.000764952,0,0,0,0.002016601,0,0.007601077,0.002499376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001008518,0,0,0,0,0,0,0.00275009,0,0,0,0,0,0,0,0.001312051,0,0,0,0,0.001405016,0,0,0,0,0,0,0,0,0.001480213,0.001298244,0.001058437,0,0,0,0,0,0,0,0,0,0,0,0,0.003829165,0.000638102,0,0.002383376,0.004131367,0,0,0.000988126,0,0.000765399,0,0,0.003226699,0,0,0,0,0,0,0,0,0,0,0.001108024,0.000682175,0.00142227,0.006196151,0,0.000608481,0,0,0,0,0,0,0,0.000365139,0,0,0.001302777,0,0,0,0,0,0,0,0,0,0.002271994,0.0071182,0,0,0,0,0,0,0,0.019012847,0,0,0.002220435,0,0.000779758,0.000627045,0.006035343,0.003458314,0,0,0,0,0.000817418,0.001666973,0,0,0,0.001963539,0,0.012522129,0,0,0,0,0,0.006499444
"X479.2_7.8",15872,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00250485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000405442,0,0,0,0,0.000656648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000641017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000918102,0,0,0,0,0,0,0
"X479.3_6.4",20940,-1,0,0,0.001331508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000338607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002126816,0,0,0,0,0,0,0,0.000451643,0,0,0,0,0,0,0,0,0,0,0.000653113,0,0,0,0,0,0,0,0,0,0,0,0,0.000552917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002676333,0,0,0,0,0,0,0,0,0,0,0,0
"X479.3_7.6",20937,1908,0,0,0,0,0,0.000517943,0,0.001696785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000388014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001130407,0,0.000515756,0,0,0,0,0,0.000967097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000864423,0.000467789,0,0,0,0,0,0,0,0,0.000625192,0.001417407,0,0,0,0,0,0,0,0,0,0,0.005581014,0,0,0,0,0,0,0,0.001669462,0,0,0,0,0,0,0,0,0,0,0,0,0.000582551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X479.3_7.7",5707,-1,0,0.000747674,0,0,0.000677023,0.000458123,0,0,0,0,0.000791431,0.000621921,0,0,0,0,0,0,0,0.001025483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000599642,0,0,0.006432384,0.003039081,0,0,0,0.002070245,0.000806192,0.000961423,0,0.0006733,0,0,0,0,0,0,0,0,0,0.001011536,0,0,0,0,0,0,0,0,0,0,0,0.00055328,0,0,0,0,0,0.000802053,0.00065075,0,0,0,0,0.001316927,0,0,0,0,0,0,0.000451462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126587,0,0,0,0,0,0.001490484,0,0,0,0,0,0,0,0.000790245,0,0,0.00051205,0,0,0,0,0.001393516,0,0,0,0,0,0.001551946,0.000740336,0,0.001047777,0,0.001676579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X480_2.3",12120,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001254575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X480.1_3.5",7793,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001000657,0.001077649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002447363,0,0,0,0,0,0,0,0,0,0,0,0,0.000197735,0.000437897,0,0,0,0,0,0,0,0,0,0.000308557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X480.1_6",12063,-1,0,0,0,0,0,0,0.000922307,0,0,0,0,0,0,0,0.002684453,0.002249929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000212423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000294908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X480.2_6.5",21015,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001155735,0,0,0,0.000686365,0,0,0.001667565,0,0.000308928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000787919,0,0,0,0,0,0,0,0,0,0,0,0.000991077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000789525,0,0,0.000804924,0,0,0,0,0,0,0,0.001261101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X480.3_7.3",9341,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002673528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004413268,0,0,0,0,0,0,0,0
"X480.9_6.1",22062,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000464972,0,0,0,0,0,0,0,0,0,0,0.00116309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004812055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X481_3.6",955,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001222549,0,0,0,0,0,0,0.002194307,0.001707456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000724672,0.000816408,0,0,0,0,0,0,0,0,0,0.00067292,0,0,0,0,0,0.000760934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001228711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000674509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00042464
"X481.1_3.1",6398,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000816017,0.000460008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018069,0,0,0,0,0.0003084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001309755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X481.2_4.8",2737,1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446791,0,0,0,0,0.000702472,0,0.000719412,0,0,0,0,0.000237276,0,0,0,0,0.001069312,0,0,0,0,0,0,0,0,0,0,0.000283585,0,0,0,0.000419262,0,0.000527864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001217049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001115756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X481.9_8",29936,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008348321,0,0,0,0,0,0,0,0,0,0.009254808,0,0,0,0,0.005680072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013255817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005942751,0,0,0,0,0,0,0,0,0,0,0,0
"X482.4_8",867,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003362265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000634041,0,0,0.001344697,0,0,0,0.006912338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016845408,0,0,0,0,0,0,0,0,0,0,0,0.00241907,0,0.000720182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014324348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009338468,0,0,0,0.000903216,0,0,0,0,0,0,0,0,0
"X483.1_2.7",4900,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008281,0.00013414,0,0,0,0,0.000439837,0.001022452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000146469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000331632,0,0.000252608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000647851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000274671,0.000658255,0,0,0,0,0,0,0,0,0,0
"X483.2_5.7",5294,498,0,0,0,0,0.000348334,0,0,0,0.000484688,0.000546584,0,0,0.005591203,0.009758968,0.0003654,0,0.004682896,0.00543841,0,0,0,0.000271155,0.003119155,0.000865256,0.042507403,0.011689058,0.002142884,0.000824665,0,0,0,0,0,0,0,0,0,0,0.003647352,0.013517231,0,0,0,0,0,0.000439387,0.003440646,0.001822985,0,0,0.006855288,0.003809908,0.00052353,0,0,0,0,0,0,0,0.001110612,0.000487025,0,0,0,0,0,0,0,0,0.007367239,0.021076444,0,0,0,0,0,0,0,0.000687388,0,0,0,0,0,0,0,0.001015838,0.000395992,0.000565495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002203376,0.004352495,0.001231176,0.000830995,0.003089697,0.005112019,0,0,0.001933561,0,0.016012725,0.02063649,0.008539453,0.014459137,0.001286047,0.001115847,0,0,0.004086137,0.006371962,0,0,0.014683177,0.013298837,0,0,0.006608754,0.002022037,0,0,0.005552479,0.002759863,0,0.000701269,0.001367994,0.003634171,0,0.001390884,0,0,0,0,0,0,0,0,0,0.001062751,0,0,0,0
"X483.3_7.3",3358,-1,0,0,0,0,0,0,0,0,0,0,0.004383396,0,0,0,0,0,0,0,0,0,0.000177366,0.000394217,0,0,0,0,0,0,0,0,0,0,0.000952323,0,0,0,0.000783211,0.003644718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002558842,0.00780871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001518395,0,0.004085464,0,0,0.000541334,0,0.001872431,0.000213833,0.00398875,0,0,0,0.002488073,0.000928089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006519252,0,0,0,0,0,0,0,0.000299442,0,0.000313083,0,0,0,0,0.000991195,0,0,0,0,0,0.001375722,0.000638869,0,0,0,0,0.003650394,0,0,0,0,0.00415664,0,0,0.000323883,0.001345375,0,0.000774089,0.000404407,0.000839987,0,0,0,0.001463201,0,0,0.000590435,0,0,0,0.001735017,0,0,0,0,0,0.00101357,0
"X484.1_3",11512,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000336696,0.000290304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000281055,0,0,0,0.000390722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000853602,0,0.000307207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000860866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001337401,0,0,0.000277648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X484.2_6.7",6755,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000190369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001042151,0,0,0,0,0.000675899,0,0,0,0,0,0,0,0,0.001227684,0,0,0.00034473,0.001068383,0,0,0.001704448,0.001322489,0.001365988,0,0,0,0,0,0,0.00051472,0.000992307,0,0,0,0,0,0,0.001329314,0.001629998,0,0,0,0.001325218,0,0,0,0,0.001137571,0.001291776,0,0.00090867,0,0,0,0,0,0.001066746,0,0,0,0,0,0,0,0,0,0,0.00083731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000607751,0,0,0,0,0,0,0,0,0,0,0,0,0.000430587,0,0,0,0,0.000989895,0.002200183,0.001653483,0,0,0
"X484.3_5.3",21033,-1,0,0,0,0,0,0,0.006621315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006819873,0.005283332,0,0,0,0,0,0,0,0.000968835,0,0,0.000678523,0.00198468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215514,0.000618062,0,0.000780554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
